[PokaPoka @ 100076ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1807
[PokaPoka @ 100076ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1807
[PokaPoka @ 101074ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1808
[PokaPoka @ 101074ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1808
[PokaPoka @ 102072ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1809
[PokaPoka @ 102072ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1809
[PokaPoka @ 103068ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1810
[PokaPoka @ 103068ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1810
[PokaPoka @ 103068ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1811
[PokaPoka @ 103068ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1811
[PokaPoka @ 104063ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1812
[PokaPoka @ 104063ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1812
[PokaPoka @ 104063ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1813
[PokaPoka @ 105063ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1813
[PokaPoka @ 105063ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1814
[PokaPoka @ 105063ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1814
[PokaPoka @ 105063ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1815
[PokaPoka @ 106058ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1815
[PokaPoka @ 106058ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1816
[PokaPoka @ 106058ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1816
[PokaPoka @ 107056ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1817
[PokaPoka @ 107056ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1817
[PokaPoka @ 107056ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1818
[PokaPoka @ 107056ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1818
[PokaPoka @ 108060ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1819
[PokaPoka @ 108060ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1819
[PokaPoka @ 108060ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1820
[PokaPoka @ 108060ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1820
[PokaPoka @ 108060ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1821
[PokaPoka @ 109052ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1821
[PokaPoka @ 109052ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1822
[PokaPoka @ 109052ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1822
[PokaPoka @ 109052ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1823
[PokaPoka @ 109052ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1823
[PokaPoka @ 110047ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1824
[PokaPoka @ 110047ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1824
[PokaPoka @ 110047ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1825
[PokaPoka @ 110047ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1825
[PokaPoka @ 111043ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1826
[PokaPoka @ 111043ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1826
[PokaPoka @ 112043ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1827
[PokaPoka @ 112043ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1827
[PokaPoka @ 112043ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1828
[PokaPoka @ 113041ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1828
[PokaPoka @ 113041ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1829
[PokaPoka @ 113041ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1829
[PokaPoka @ 113041ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1830
[PokaPoka @ 114035ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1830
[PokaPoka @ 114035ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1831
[PokaPoka @ 114035ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1831
[PokaPoka @ 115033ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1832
[PokaPoka @ 115033ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1832
[PokaPoka @ 115033ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1833
[PokaPoka @ 115033ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1833
[PokaPoka @ 116034ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1834
[PokaPoka @ 116034ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1834
[PokaPoka @ 116034ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1835
[PokaPoka @ 117029ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1835
[PokaPoka @ 118028ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1836
[PokaPoka @ 118028ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1836
[PokaPoka @ 119025ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1837
[PokaPoka @ 119025ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1837
[PokaPoka @ 120023ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1838
[PokaPoka @ 120023ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1838
[PokaPoka @ 120023ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1839
[PokaPoka @ 121018ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1839
[PokaPoka @ 121018ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1840
[PokaPoka @ 122017ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1840
[PokaPoka @ 122017ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1841
[PokaPoka @ 122017ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1841
[PokaPoka @ 123016ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1842
[PokaPoka @ 123016ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1842
[PokaPoka @ 123016ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1843
[PokaPoka @ 123016ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1843
[PokaPoka @ 124012ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1844
[PokaPoka @ 124012ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1844
[PokaPoka @ 124012ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1845
[PokaPoka @ 124012ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1845
[PokaPoka @ 125011ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1846
[PokaPoka @ 125011ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1846
[PokaPoka @ 126011ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1847
[PokaPoka @ 126011ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1847
[PokaPoka @ 126011ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1848
[PokaPoka @ 127002ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1848
[PokaPoka @ 127002ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1849
[PokaPoka @ 127002ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1849
[PokaPoka @ 128000ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1850
[PokaPoka @ 128000ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1850
[PokaPoka @ 128000ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1851
[PokaPoka @ 128000ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1851
[PokaPoka @ 129117ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1852
[PokaPoka @ 129117ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1852
[PokaPoka @ 129117ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1853
[PokaPoka @ 129117ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1853
[PokaPoka @ 130004ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1854
[PokaPoka @ 130004ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1854
[PokaPoka @ 130004ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1855
[PokaPoka @ 130004ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1855
[PokaPoka @ 130997ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1856
[PokaPoka @ 130997ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1856
[PokaPoka @ 130997ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1857
[PokaPoka @ 130997ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1857
[PokaPoka @ 130997ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1858
[PokaPoka @ 130997ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1858
[PokaPoka @ 131989ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1859
[PokaPoka @ 131989ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1859
[PokaPoka @ 132985ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1860
[PokaPoka @ 132985ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1860
[PokaPoka @ 132985ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1861
[PokaPoka @ 133983ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1861
[PokaPoka @ 133983ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1862
[PokaPoka @ 133983ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1862
[PokaPoka @ 134981ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1863
[PokaPoka @ 134981ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1863
[PokaPoka @ 134981ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1864
[PokaPoka @ 134981ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1864
[PokaPoka @ 135980ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1865
[PokaPoka @ 135980ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1865
[PokaPoka @ 135980ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1866
[PokaPoka @ 135980ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1866
[PokaPoka @ 135980ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1867
[PokaPoka @ 135980ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1867
[PokaPoka @ 136975ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1868
[PokaPoka @ 136975ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1868
[PokaPoka @ 136975ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1869
[PokaPoka @ 136975ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1869
[PokaPoka @ 136975ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1870
[PokaPoka @ 136975ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1870
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1871
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1871
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1872
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1872
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1873
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1873
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1874
[PokaPoka @ 137970ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1874
[PokaPoka @ 138967ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1875
[PokaPoka @ 138967ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1875
[PokaPoka @ 138967ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1876
[PokaPoka @ 138967ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1876
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1877
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1877
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1878
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1878
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1879
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1879
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1880
[PokaPoka @ 139966ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1880
[PokaPoka @ 140962ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1881
[PokaPoka @ 140962ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1881
[PokaPoka @ 140962ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1882
[PokaPoka @ 140962ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1882
[PokaPoka @ 140962ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1883
[PokaPoka @ 140962ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1883
[PokaPoka @ 141960ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1884
[PokaPoka @ 141960ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1884
[PokaPoka @ 141960ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1885
[PokaPoka @ 141960ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1885
[PokaPoka @ 141960ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1886
[PokaPoka @ 146698ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1886
[PokaPoka @ 147696ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1887
[PokaPoka @ 147696ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1887
[PokaPoka @ 148691ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1888
[PokaPoka @ 148691ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1888
[PokaPoka @ 149692ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1889
[PokaPoka @ 149692ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1889
[PokaPoka @ 149692ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1890
[PokaPoka @ 149692ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1890
[PokaPoka @ 150685ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1891
[PokaPoka @ 150685ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1891
[PokaPoka @ 150685ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1892
[PokaPoka @ 150685ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1892
[PokaPoka @ 151685ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1893
[PokaPoka @ 151685ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1893
[PokaPoka @ 151685ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1894
[PokaPoka @ 152678ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1894
[PokaPoka @ 152678ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1895
[PokaPoka @ 152678ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1895
[PokaPoka @ 152678ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1896
[PokaPoka @ 153678ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1896
[PokaPoka @ 153678ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1897
[PokaPoka @ 153678ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1897
[PokaPoka @ 154676ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1898
[PokaPoka @ 154676ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1898
[PokaPoka @ 154676ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1899
[PokaPoka @ 154676ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1899
[PokaPoka @ 155672ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1900
[PokaPoka @ 155672ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1900
[PokaPoka @ 155672ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1901
[PokaPoka @ 156670ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1901
[PokaPoka @ 156670ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1902
[PokaPoka @ 156670ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1902
[PokaPoka @ 156670ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1903
[PokaPoka @ 156670ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1903
[PokaPoka @ 157667ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1904
[PokaPoka @ 157667ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1904
[PokaPoka @ 157667ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1905
[PokaPoka @ 157667ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1905
[PokaPoka @ 158667ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1906
[PokaPoka @ 158667ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1906
[PokaPoka @ 158667ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1907
[PokaPoka @ 158667ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1907
[PokaPoka @ 158667ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1908
[PokaPoka @ 159662ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1908
[PokaPoka @ 159662ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1909
[PokaPoka @ 159662ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1909
[PokaPoka @ 159662ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1910
[PokaPoka @ 159662ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1910
[PokaPoka @ 160658ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1911
[PokaPoka @ 160658ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1911
[PokaPoka @ 161658ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1912
[PokaPoka @ 161658ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1912
[PokaPoka @ 161658ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1913
[PokaPoka @ 162651ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1913
[PokaPoka @ 162651ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1914
[PokaPoka @ 163648ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1914
[PokaPoka @ 163648ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1915
[PokaPoka @ 163648ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1915
[PokaPoka @ 164648ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1916
[PokaPoka @ 164648ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1916
[PokaPoka @ 164648ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1917
[PokaPoka @ 164648ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1917
[PokaPoka @ 165653ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1918
[PokaPoka @ 165653ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1918
[PokaPoka @ 165653ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1919
[PokaPoka @ 165653ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1919
[PokaPoka @ 166651ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1920
[PokaPoka @ 166651ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1920
[PokaPoka @ 166651ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1921
[PokaPoka @ 166651ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1921
[PokaPoka @ 167657ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1922
[PokaPoka @ 167657ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1922
[PokaPoka @ 168642ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1923
[PokaPoka @ 168642ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1923
[PokaPoka @ 168642ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1924
[PokaPoka @ 168642ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1924
[PokaPoka @ 168642ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1925
[PokaPoka @ 168642ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1925
[PokaPoka @ 169639ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1926
[PokaPoka @ 169639ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1926
[PokaPoka @ 169639ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1927
[PokaPoka @ 169639ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1927
[PokaPoka @ 169639ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1928
[PokaPoka @ 170631ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1928
[PokaPoka @ 170631ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1929
[PokaPoka @ 170631ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1929
[PokaPoka @ 170631ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1930
[PokaPoka @ 170631ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1930
[PokaPoka @ 171628ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1931
[PokaPoka @ 171628ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1931
[PokaPoka @ 171628ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1932
[PokaPoka @ 171628ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1932
[PokaPoka @ 172625ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1933
[PokaPoka @ 172625ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1933
[PokaPoka @ 172625ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1934
[PokaPoka @ 172625ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1934
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1935
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1935
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1936
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1936
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1937
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1937
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1938
[PokaPoka @ 173624ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1938
[PokaPoka @ 174619ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1939
[PokaPoka @ 174619ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1939
[PokaPoka @ 174619ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1940
[PokaPoka @ 174619ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1940
[PokaPoka @ 175620ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1941
[PokaPoka @ 177614ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1941
[PokaPoka @ 178610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1942
[PokaPoka @ 178610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1942
[PokaPoka @ 178610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1943
[PokaPoka @ 178610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1943
[PokaPoka @ 179610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1944
[PokaPoka @ 179610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1944
[PokaPoka @ 179610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1945
[PokaPoka @ 179610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1945
[PokaPoka @ 179610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1946
[PokaPoka @ 179610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1946
[PokaPoka @ 180610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1947
[PokaPoka @ 180610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1947
[PokaPoka @ 180610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1948
[PokaPoka @ 180610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1948
[PokaPoka @ 180610ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1949
[PokaPoka @ 180610ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1949
[PokaPoka @ 181603ms/33s/15m/21h, 26d/6mo/2021y] --> Beginning game loop 1950
[PokaPoka @ 181603ms/33s/15m/21h, 26d/6mo/2021y] --> Completed game loop 1950
