[PokaPoka @ 534800ms/13s/31m/11h, 27d/6mo/2021y] --> Beginning game startup and startup-finish
[PokaPoka @ 229878ms/15s/31m/11h, 27d/6mo/2021y] --> Mouse interacted with hotbar slot(1) --> removed from inventory
[PokaPoka @ 611024ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(389.0-718)] with expected peak @ (x:389.0, y:100)
[PokaPoka @ 624987ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(386.0-718)] with expected peak @ (x:386.0, y:100)
[PokaPoka @ 637949ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(383.0-716)] with expected peak @ (x:383.0, y:100)
[PokaPoka @ 652129ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(380.0-712)] with expected peak @ (x:380.0, y:100)
[PokaPoka @ 665353ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(377.0-706)] with expected peak @ (x:377.0, y:100)
[PokaPoka @ 678316ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(374.0-698)] with expected peak @ (x:374.0, y:100)
[PokaPoka @ 691285ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(371.0-688)] with expected peak @ (x:371.0, y:100)
[PokaPoka @ 704246ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(368.0-676)] with expected peak @ (x:368.0, y:100)
[PokaPoka @ 719332ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(365.0-662)] with expected peak @ (x:365.0, y:100)
[PokaPoka @ 734291ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(362.0-646)] with expected peak @ (x:362.0, y:100)
[PokaPoka @ 748258ms/16s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(359.0-628)] with expected peak @ (x:359.0, y:100)
[PokaPoka @ 169650ms/19s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(293.0-718)] with expected peak @ (x:293.0, y:100)
[PokaPoka @ 184580ms/19s/31m/11h, 27d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(293.0-718)] with expected peak @ (x:293.0, y:100)
