[PokaPoka @ 800095ms/43s/0m/8h, 28d/6mo/2021y] --> Beginning game startup and startup-finish
[PokaPoka @ 741189ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(440-668)] with expected peak @ (x:440, y:100)
[PokaPoka @ 757725ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(437-668)] with expected peak @ (x:437, y:100)
[PokaPoka @ 772699ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(434-666)] with expected peak @ (x:434, y:100)
[PokaPoka @ 789893ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(431-662)] with expected peak @ (x:431, y:100)
[PokaPoka @ 806250ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(428-656)] with expected peak @ (x:428, y:100)
[PokaPoka @ 823766ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(425-648)] with expected peak @ (x:425, y:100)
[PokaPoka @ 840718ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(422-638)] with expected peak @ (x:422, y:100)
[PokaPoka @ 858055ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(419-626)] with expected peak @ (x:419, y:100)
[PokaPoka @ 874079ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(416-612)] with expected peak @ (x:416, y:100)
[PokaPoka @ 890141ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(413-596)] with expected peak @ (x:413, y:100)
[PokaPoka @ 907222ms/50s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(410-578)] with expected peak @ (x:410, y:100)
[PokaPoka @ 301173ms/51s/0m/8h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(338-668)] with expected peak @ (x:338, y:100)
